Untitled,Pronunciation,Part of speech,English
tridzíonn,/tʲɾɪdʲˈʒiːɔnˠ/ [ˈtʲɾɪdʲʒiːnˠ],v.,harass
tridzíonn,/tʲɾɪdʲˈʒiːɔnˠ/ [ˈtʲɾɪdʲʒiːnˠ],v.,bother
triachueueg,/tʲɾaˈxɔʏg/,nf.,station (railroad, bus)
triaz,/tʲɾɪʦ/,adj.,white
triaz,/tʲɾɪʦ/,adj.,blank
triardán,/ˈtʲɾaʁdˠæːnʲ/,nm.,mind (thinking faculty)
triardán,/ˈtʲɾaʁdˠæːnʲ/,nm.,brain
triardán caucheagéir,/ˈtʲɾaʁdˠæːnʲ ˌkaʊ̯çeˈɟeːiɾ/ [ˈtʲɾaʁdˠæːnʲ kaʊ̯ˈçeɟeːɾ],nf.,psychology
triardán caucheugéir,/ˈtʲɾaʁdˠæːnʲ ˌkaʊ̯çeˈɟeːiɾ/ [ˈtʲɾaʁdˠæːnʲ kaʊ̯ˈçeɟeːɾ],nm.,psychologist
triua,/tʲɾuə̯/,adj.,accurate
triung,/tʲɾʊŋ/,nnt.,leverage
treadzán,/ˈtʲɾadˠʦæːnʲ/,nm.,copper
treadzán,/ˈtʲɾadˠʦæːnʲ/,nm.,bronze
treaipf,/tʲɾapʲfʲ/,adj.,cruel
treaez,/tʲɾaʒ/,adj.,hard
treaez,/tʲɾaʒ/,adj.,difficult
treaereann,/tʲɾaˈɾəunˠ/,v.,propel
treanfaíonn,/ˌtʲɾanˠfˠaˈiːɔnˠ/ [ˈtʲɾanˠfˠiːnˠ],v.,scan
trear,/tʲɾəu̯ʁ/,nnt.,sword
treibhög,/ˈtʲɾaɪ̯vˠøːg/ [ˈtʲɾaɪ̯wøːg],nf.,ear
treibhög únóptög,/ˈtʲɾaɪ̯vˠøːg uːˈnʲoːpˠtˠøːg/ [ˈtʲɾaɪ̯wøːg uːˈnʲoːpˠtˠøːg],nm.,earring
treonóir,/tʲɾeˈnˠoːiɾ/ [ˈtʲɾenˠoːɾ],nm.,giant
treo,/tʲɾɔ/,nnt.,orchestra
treuichtóir,/tʲɾʊçˈtʲoːiɾ/ [ˈtʲɾʊçtʲoːɾ],nm.,divorce
troheit,/tˠʁɔˈhaɪtʲ/,nm.,length
trois,/tˠʁɔʃ/,nnt.,jet
troebhír,/ˈtˠʁevʲiːɾ/,nf.,brothel
troeg,/tˠʁeg/,nnt.,trench
tronög,/ˈtˠʁɔŋøːg/,nf.,pulse
tro,/tˠʁɔ/,adj.,long
trönsín,/ˈtʲɾøːnˠsˠiːnʲ/,nm.,bit
trö,/tˠʁøː/,prep.,with (using)
truardéir,/tˠʁuə̯ʁˈdˠeːiɾ/ [ˈtˠʁuə̯ʁdˠeːɾ],nm.,case
truardéir,/tˠʁuə̯ʁˈdˠeːiɾ/ [ˈtˠʁuə̯ʁdˠeːɾ],nm.,event (occurrence)
truardéir,/tˠʁuə̯ʁˈdˠeːiɾ/ [ˈtˠʁuə̯ʁdˠeːɾ],nm.,situation (circumstances, context)
truiche,/ˈtˠʁɪçe/,num.,two
truillín,/ˈtˠʁɪliːnʲ/,nf.,bow (weapon)
truelleaunn,/tˠʁeˈlaʊnˠ/,nf.,tragedy
truelleaunn,/tˠʁeˈlaʊnˠ/,nf.,disaster
truenög,/ˈtˠʁenʲøːg/,nf.,dwarf
tru,/tˠʁʊ/,nnt.,gap
tru,/tˠʁʊ/,nnt.,void
trüfögis,/tˠʁʏːˈfʲøːgɪʃ/,adj.,natural
trüfög,/ˈtˠʁʏːfʲøːg/,nf.,nature
trünf,/tˠʁʏːnˠfˠ/,nnt.,petal
trüntä,/ˈtʲɾʏːnʲtʲɛː/,adj.,thin (narrow)
trüntä,/ˈtʲɾʏːnʲtʲɛː/,adj.,narrow
trüpsaíonn,/ˌtˠʁʏːpˠsˠaˈiːɔnˠ/ [ˈtˠʁʏːpˠsˠiːnˠ],v.,revise
trámhpfíonn,/tˠʁæːmʲpʲˈfʲiːɔnˠ/ [ˈtˠʁæːmʲpʲfʲiːnˠ],v.,defend
trámhpfíonn,/tˠʁæːmʲpʲˈfʲiːɔnˠ/ [ˈtˠʁæːmʲpʲfʲiːnˠ],v.,prevent
trámhpfíonn,/tˠʁæːmʲpʲˈfʲiːɔnˠ/ [ˈtˠʁæːmʲpʲfʲiːnˠ],v.,deter
tráng,/tʲɾæːŋ/,nnt.,sense
tré,/tʲɾeː/,nnt.,ball
tré,/tʲɾeː/,nnt.,sphere
trílzaíonn,/ˌtʲɾiːɫʦaˈiːɔnˠ/ [ˈtʲɾiːɫʦiːnˠ],v.,withstand
tríll,/tʲɾiːl/,adj.,naive
tríll,/tʲɾiːl/,adj.,ignorant
trínaegeufaíonn,/ˌtˠʁiːŋeˌgɔʏ̯fˠaˈiːɔnˠ/ [ˌtˠʁiːŋeˈgɔʏ̯fˠiːnˠ],v.,deliver
trínaegeufaíonn,/ˌtˠʁiːŋeˌgɔʏ̯fˠaˈiːɔnˠ/ [ˌtˠʁiːŋeˈgɔʏ̯fˠiːnˠ],v.,transfer
trúrúir,/tˠʁuːˈʁuːiɾ/ [ˈtˠʁuːʁuːɾ],nm.,surf
tudh,/tˠʊvˠ/,adj.,ugly
tuil,/tˠɪl/,nnt.,discount
tuirmioirúir,/ˌtˠʊɾmʲɔˈɾuːiɾ/ [tˠʊɾˈmʲɔɾuːɾ],nm.,galaxy
tui,/tˠɪ/,nnt.,sky
tui,/tˠɪ/,nnt.,space (beyond Earth)
tui,/tˠɪ/,nnt.,darling
tuißeuig,/tˠɪˈʃɔʏg/,nf.,elastic
tuegíreann,/ˌtˠegiːˈɾəunˠ/,v.,reserve
tueur,/tˠeʁ/,adj.,light (weight)
tueur,/tˠeʁ/,adj.,fragile
tunín,/ˈtˠʊŋiːnʲ/,nm.,needle
tunín,/ˈtˠʊŋiːnʲ/,nm.,pin
tüdh,/tˠʏːvʲ/,nnt.,medicine
tübhis,/ˈtˠʏːvʲɪʃ/,adj.,medical
tüst,/tʲʏːʃtʲ/,interj.,goodbye
táf,/tˠæːfʲ/,conj.,although
táf,/tˠæːfʲ/,conj.,though
táimh,/tˠaːvʲ/,pron.,you (masc)
tánaíonn,/ˌtʲæːnˠaˈiːɔnˠ/ [ˈtʲæːnˠiːnˠ],v.,whistle
tárdann,/ˈtʲæːʁdˠanˠ/,v.,be (permanent state)
tárdann,/ˈtʲæːʁdˠanˠ/,v.,be (temporary state)
tásibh,/ˈtˠaːʃɪvʲ/,pron.,y'all
tásibh,/ˈtˠaːʃɪvʲ/,pron.,you all (masc)
téch,/tʲeːç/,adj.,awake
téch,/tʲeːç/,adj.,aware
téch,/tʲeːç/,adj.,conscious
téblóptann,/tʲeːbˠˈɫoːpˠtˠanˠ/,v.,aim
téblóptann,/tʲeːbˠˈɫoːpˠtˠanˠ/,v.,intend
témhpf,/tˠeːmˠpˠfˠ/,nnt.,rhythm
témög,/ˈtˠeːmˠøːg/,nf.,princess
tíann,/ˈtˠiːanˠ/ [tˠiːnˠ],v.,travel
tíllzaíonn,/ˌtʲiːɫʦaˈiːɔnˠ/ [ˈtʲiːɫʦiːnˠ],v.,shave
tíllzaíonn,/ˌtʲiːɫʦaˈiːɔnˠ/ [ˈtʲiːɫʦiːnˠ],v.,trim
tíllzaíonn,/ˌtʲiːɫʦaˈiːɔnˠ/ [ˈtʲiːɫʦiːnˠ],v.,skim
tís,/tʲiːʃ/,pron.,y'all
tís,/tʲiːʃ/,pron.,you all (fem)
tísíonn,/tʲiːˈʃiːɔnˠ/ [ˈtʲiːʃiːnˠ],v.,invite
títög,/ˈtˠiːtˠøːg/,nf.,monster
tí,/tʲiː/,pron.,you (fem)
tí,/tʲiː/,nnt.,rubble
tí,/tʲiː/,nnt.,debris
tí,/tʲiː/,nnt.,remains
tí,/tʲiː/,nnt.,remnant
tí,/tˠiː/,nnt.,back (of body)
tí,/tˠiː/,nnt.,back (reverse side)
tí ciazán,/tˠiː ˈcaʦæːnʲ/,nm.,spine
tóch,/tʲoːx/,nm.,course (direction of travel)
tóchúir,/tʲoːˈxuːiɾ/ [ˈtʲoːxuːɾ],nm.,application
tórann,/ˈtˠoːʁanˠ/,v.,retreat
túdh,/tʲuːvʲ/,nnt.,dash
túit,/ˈtˠuːɪtʲ/ [tˠuːtʲ],pron.,to you (masc)
túnsán,/ˈtˠuːɲʃæːnʲ/,nm.,shoulder
tústíonn,/tʲuːʃˈtʲiːɔnˠ/ [ˈtʲuːʃtʲiːnˠ],v.,shock
tústíonn,/tʲuːʃˈtʲiːɔnˠ/ [ˈtʲuːʃtʲiːnˠ],v.,startle
tústíonn,/tʲuːʃˈtʲiːɔnˠ/ [ˈtʲuːʃtʲiːnˠ],v.,stun
tústíonn,/tʲuːʃˈtʲiːɔnˠ/ [ˈtʲuːʃtʲiːnˠ],v.,surprise
tút,/tˠuːtˠ/,pron.,to you (fem)
tú,/tˠuː/,prep.,per
tú,/tˠuː/,prep.,for each
Aiur,/nˠɪʁ/,nnt.,look
Aiur,/nˠɪʁ/,nnt.,appearance (looks)
Aip,/nˠapʲ/,adj.,external
Aeanann,/ˈnˠenˠanˠ/,v.,dominate
Aeun,/nˠɔʏ̯ɲ/,adj.,old
Aeun,/nˠɔʏ̯ɲ/,adj.,ancient
Aeun,/nˠɔʏ̯ɲ/,adj.,late
Aeun,/nˠɔʏ̯ɲ/,adj.,antique
Aeußeueg,/nˠɔʏ̯ˈʃɔʏg/,nf.,turtle
Aróirlü,/ˌnˠaʁoːˈiɾɫʏ/ [nˠaˈʁoːɾɫʏ],adj.,furious
Aróir,/nˠaˈʁoːiɾ/ [ˈnˠaʁoːɾ],nm.,fury
Au,/nˠaʊ̯/,adj.,small
Au,/nˠaʊ̯/,adj.,little
Au,/nˠaʊ̯/,adj.,short
Au,/nˠaʊ̯/,adj.,low
Au,/nˠaʊ̯/,adj.,brief
Auíonn,/nˠaʊ̯ˈiːɔnˠ/ [ˈnˠaʊ̯iːnˠ],v.,intimidate
A,/nˠa/,adj.,smart
A,/nˠa/,adj.,intelligent
A,/nˠa/,adj.,clever
A,/nˠa/,adj.,wise
áf,/æːfˠ/,nm.,play (stage play)
áfír,/ˈæːfˠiːɾ/,nf.,cart
ábheann,/æːˈvʲəunˠ/,nnt.,visitor
ábheann,/æːˈvʲəunˠ/,v.,visit
ázög,/ˈæːʒøːg/,nf.,advice
áz,/æːʦ/,adj.,ready
áz,/æːʒ/,interj.,yes
ázúir,/æːˈʦuːiɾ/ [ˈæːʦuːɾ],nm.,rubber
álíonn,/æːˈliːɔnˠ/ [ˈæːliːnˠ],v.,hiss
ámh,/æːmʲ/,nnt.,melody
ámh,/æːmʲ/,nnt.,tune
ámm,/æːmˠ/,adv.,away
ánfög,/ˈæːnʲfʲøːg/,nf.,cavity
ánfög,/ˈæːnʲfʲøːg/,nf.,armpit
ánaíonn,/ˌæːnˠaˈiːɔnˠ/ [ˈæːnˠiːnˠ],v.,believe
áneu,/aːˈnˠɔʏ/,pron.,our
áneu,/aːˈnˠɔʏ/,pron.,ours
ánömpaist,/æːˈnʲøːmˠpˠaʃtʲ/,adj.,eager
ánuglaeullín,/ˌæːnˠʊɟˈɫɔʏ̯liːnʲ/,nf.,garden
ánuglaeullín,/ˌæːnˠʊɟˈɫɔʏ̯liːnʲ/,nf.,park
ánuglaeullín,/ˌæːnˠʊɟˈɫɔʏ̯liːnʲ/,nf.,orchard
ánuglaeullín,/ˌæːnˠʊɟˈɫɔʏ̯liːnʲ/,nf.,plantation
ánuglueullín,/ˌæːnˠʊɟˈɫɔʏ̯liːnʲ/,nm.,gardener
ánsann,/ˈæːŋsˠanˠ/,v.,compare
ánteabheann,/ˌæːnʲtʲəu̯ˈvʲəunˠ/,v.,prepare
ánteabheann,/ˌæːnʲtʲəu̯ˈvʲəunˠ/,v.,assemble
ánteabheann,/ˌæːnʲtʲəu̯ˈvʲəunˠ/,v.,congregate
ánteabheann,/ˌæːnʲtʲəu̯ˈvʲəunˠ/,v.,collect
ánteabheann,/ˌæːnʲtʲəu̯ˈvʲəunˠ/,v.,brace
ánábhóireann,/ˌæːnˠæːˌvʲoːiˈɾəunˠ/ [æːˌnˠæːvʲoːˈɾəunˠ],v.,offer
ánábhóir,/ˌæːnˠæːˈvʲoːiɾ/ [æːˈnˠæːvʲoːɾ],nm.,offer
ánír,/ˈæːnˠiːɾ/,nf.,sample
ánír,/ˈæːnˠiːɾ/,nf.,specimen
áraeueg,/æːˈʁɔʏg/,nf.,torch
áraeueg,/æːˈʁɔʏg/,nf.,candle
áraeueg,/æːˈʁɔʏg/,nf.,lamp
árzann,/ˈæːʁʦanˠ/,v.,refine
árz,/æːʁʦ/,nnt.,overdose
ás,/æːʃ/,nnt.,grease
áteann,/æːˈtʲəunˠ/,v.,turn
áteann,/æːˈtʲəunˠ/,v.,wind
áteann,/æːˈtʲəunˠ/,v.,twist
át,/æːtˠ/,num.,four
átóir,/æːˈtˠoːiɾ/ [ˈæːtˠoːɾ],nm.,liver
ápög,/ˈæːpʲøːg/,nf.,miracle
áps,/æːpʲʃ/,nnt.,quark
áp,/æːpˠ/,nnt.,hero
áp,/æːpˠ/,nnt.,idol
ápán,/ˈæːpʲæːnʲ/,nm.,biology
áß,/æːsˠ/,nm.,passion
Ämheann,/nˠɛːˈmʲəunˠ/,v.,refer
Ämheann,/nˠɛːˈmʲəunˠ/,v.,attribute
Änaíonn,/ˌnʲɛːnˠaˈiːɔnˠ/ [ˈnʲɛːnˠiːnˠ],v.,spread
Änög,/ˈnʲɛːnʲøːg/,nf.,child (young human being)
Änög,/ˈnʲɛːnʲøːg/,nf.,child (son or daughter of any age)
Äseann,/nʲɛːˈʃəunˠ/,v.,set
Ä,/nˠɛː/,nnt.,bow (decorative material)
Äptúir,/nˠɛːpˠˈtˠuːiɾ/ [ˈnˠɛːpˠtˠuːɾ],nm.,past
Eaiméir,/nʲaˈmʲeːiɾ/ [ˈnʲamʲeːɾ],nm.,scarf
Eaz,/nʲaʦ/,det.,all
Eaz,/nʲaʦ/,det.,both
Eaemeuig,/nʲaˈmʲɔʏg/,nf.,creek
Eaesín,/ˈnʲaʃiːnʲ/,nm.,guy
Eapséir,/nʲapˠˈsˠeːiɾ/ [ˈnʲapˠsˠeːɾ],nm.,impulse
Ebhóir,/nʲeˈvʲoːiɾ/ [ˈnʲevʲoːɾ],nm.,echo
Einen,/nʲaˈɪnʲen/,det.,to some
Einen,/nʲaˈɪnʲen/,det.,to some
Einen,/nʲaˈɪnʲen/,det.,to some
Eistög,/ˈnʲaɪ̯sˠtˠøːg/,nf.,owl
Ell,/nʲel/,nnt.,cloud
En,/nʲeɲ/,nnt.,draft
En,/nʲeɲ/,nnt.,diagram
Eoizeann,/nʲɔˈʒəunˠ/,v.,pick
Eoíonn,/nʲɔˈiːɔnˠ/ [nʲiːnˠ],v.,drape
Eopsín,/ˈnʲɔpˠsˠiːnʲ/,nm.,sling
Euadzír,/ˈnʲuə̯dʲʒiːɾ/,nf.,bay
Euadzír,/ˈnʲuə̯dʲʒiːɾ/,nf.,cove
Eug,/nʲɔʏ̯g/,adj.,valid
Eug,/nʲeɟ/,nm.,orgasm
Euisíonn,/nʲʊˈʃiːɔnˠ/ [ˈnʲʊʃiːnˠ],v.,notify
Euisíonn,/nʲʊˈʃiːɔnˠ/ [ˈnʲʊʃiːnˠ],v.,inform
Euíonn,/nʲɔʏ̯ˈiːɔnˠ/ [ˈnʲɔʏ̯iːnˠ],v.,leave (depart)
Euíonn,/nʲɔʏ̯ˈiːɔnˠ/ [ˈnʲɔʏ̯iːnˠ],v.,depart
Es,/nʲeʃ/,nnt.,tattoo
E,/nʲe/,nnt.,patent
éfuasí,/eːˈfˠuə̯ʃiː/,nf.,closure
échann,/ˈeːxanˠ/,v.,cover
échaíonn,/ˌeːxaˈiːɔnˠ/ [ˈeːxiːnˠ],v.,clear
éch,/eːç/,nnt.,wagon
éch,/eːç/,nnt.,carriage
éch,/eːx/,nnt.,fort
éch,/eːx/,nnt.,castle
égann,/ˈeːɟanˠ/,v.,want
égann,/ˈeːɟanˠ/,v.,wish
égann,/ˈeːɟanˠ/,v.,lack
égann,/ˈeːɟanˠ/,v.,crave
égann,/ˈeːɟanˠ/,v.,miss (long for)
églétín,/eːˈgleːtʲiːnʲ/,nm.,shrub
églétín,/eːˈgleːtʲiːnʲ/,nm.,fence
égeuig,/eːˈgɔʏg/,nf.,result
égeuig,/eːˈgɔʏg/,nf.,outcome
ég,/eːɟ/,nm.,desert
égíonn,/eːˈgiːɔnˠ/ [ˈeːgiːnˠ],v.,find
égíonn,/eːˈgiːɔnˠ/ [ˈeːgiːnˠ],v.,detect
égíonn,/eːˈgiːɔnˠ/ [ˈeːgiːnˠ],v.,uncover
éhuens,/ˈeːhʊɲʃ/,nnt.,emotion
éhuens,/ˈeːhʊɲʃ/,nnt.,affection
éi,/eː/,pron.,they
ézír,/ˈeːʒiːɾ/,nf.,matter (substance, material)
ézír,/ˈeːʒiːɾ/,nf.,content
éllög,/ˈeːɫøːg/,nf.,race (competition)
éllög,/ˈeːɫøːg/,nf.,marathon
éllíonn,/eːˈliːɔnˠ/ [ˈeːliːnˠ],v.,exclude
élín,/ˈeːliːnʲ/,nf.,paw
élín,/ˈeːliːnʲ/,nf.,hoof
émm,/eːmˠ/,nm.,cork
énemh,/ˈeːnʲemʲ/,det.,to the
énen,/ˈeːnʲen/,det.,to the
énen,/ˈeːnʲen/,det.,to the
énen,/ˈeːnʲen/,det.,to the
énen,/ˈeːnʲen/,det.,to the
éneuß,/ˈeːnʲesˠ/,det.,to the
énsoíonn,/ˌeːnˠsˠɔˈiːɔnˠ/ [ˈeːnˠsˠiːnˠ],v.,look
énsoíonn,/ˌeːnˠsˠɔˈiːɔnˠ/ [ˈeːnˠsˠiːnˠ],v.,glance
énsoíonn,/ˌeːnˠsˠɔˈiːɔnˠ/ [ˈeːnˠsˠiːnˠ],v.,read
énsoíonn,/ˌeːnˠsˠɔˈiːɔnˠ/ [ˈeːnˠsˠiːnˠ],v.,peer
énsoíonn,/ˌeːnˠsˠɔˈiːɔnˠ/ [ˈeːnˠsˠiːnˠ],v.,focus
éns,/eːɲʃ/,adj.,previous
énsíg,/ˈeːɲʃiːg/,adv.,previously
énsín,/ˈeːɲʃiːnʲ/,nm.,sheep
én,/eːnʲ/,det.,some
én,/eːnʲ/,det.,some
én,/eːnʲ/,det.,some
én,/eːnʲ/,det.,some
én,/eːnʲ/,det.,some
én,/eːnʲ/,det.,some
én,/eːnʲ/,det.,a
én,/eːnʲ/,det.,a
én,/eːnʲ/,det.,a
énól,/ˈeːnʲoːl/,nnt.,hologram
éonn,/ˈeːɔnˠ/ [eːnˠ],v.,stamp
éonn,/ˈeːɔnˠ/ [eːnˠ],v.,press
érd,/eːɾdʲ/,adj.,safe
érd,/eːɾdʲ/,adj.,immune
éraíonn,/ˌeːʁaˈiːɔnˠ/ [ˈeːʁiːnˠ],v.,embark
érz,/eːʁʦ/,nnt.,province
érz,/eːʁʦ/,nnt.,region
éreann,/eːˈɾəunˠ/,v.,stop
éreann,/eːˈɾəunˠ/,v.,halt
érmhanaíonn,/eːʁˌmˠanˠaˈiːɔnˠ/ [eːʁˈmˠanˠiːnˠ],v.,tolerate
érmhanaíonn,/eːʁˌmˠanˠaˈiːɔnˠ/ [eːʁˈmˠanˠiːnˠ],v.,sustain
értann,/ˈeːʁtˠanˠ/,v.,attract
értann,/ˈeːʁtˠanˠ/,v.,seduce
értann,/ˈeːʁtˠanˠ/,v.,charm
értann,/ˈeːʁtˠanˠ/,v.,fascinate
értanuich,/eːʁˈtˠanˠɪç/,adj.,attractive
ér,/eːɾ/,pron.,he
ér,/eːɾ/,nnt.,myth
éríonn,/eːˈɾiːɔnˠ/ [ˈeːɾiːnˠ],v.,mark
érúir,/eːˈʁuːiɾ/ [ˈeːʁuːɾ],nm.,universe
éscádh,/ˈeːʃcæːvʲ/,nnt.,rose
ést,/eːʃtʲ/,pron.,it
ést,/eːʃtʲ/,pron.,them (sing)
ésán,/ˈeːʃæːnʲ/,nm.,soap
ésí,/ˈeːʃiː/,nf.,cheese
étitúir,/ˌeːtʲɪˈtʲuːiɾ/ [eːˈtʲɪtʲuːɾ],nm.,elk
étíonn,/eːˈtʲiːɔnˠ/ [ˈeːtʲiːnˠ],v.,sleep
é,/eː/,pron.,I (masc)
é,/eː/,adv.,now
Iaf,/nʲafˠ/,nm.,crowd
Iaf,/nʲafˠ/,nm.,audience
Iaiste,/ˈnʲaʃtʲe/,nm.,craft
Ia,/nʲa/,adj.,fresh
Ia,/nʲa/,adj.,raw
Infán,/ˈnʲɪnʲfʲæːnʲ/,nm.,reptile
Iofraeuz,/ˈnʲɪfˠʁɔʏ̯ʦ/,nnt.,percent
Ioelín,/ˈnʲɔliːnʲ/,nf.,pistol
Io,/nʲɔ/,prep.,from
Iopóir,/nʲɔˈpˠoːiɾ/ [ˈnʲɔpˠoːɾ],nf.,tourist
Iopóir,/nʲɔˈpˠoːiɾ/ [ˈnʲɔpˠoːɾ],nm.,journey
Iopóir,/nʲɔˈpˠoːiɾ/ [ˈnʲɔpˠoːɾ],nm.,tour
Iopóir,/nʲɔˈpˠoːiɾ/ [ˈnʲɔpˠoːɾ],nm.,voyage
Iuadz,/nʲuə̯dˠʦ/,adj.,classic
Iuabänseann,/ˌnʲuə̯bʲɛːɲˈʃəunˠ/,v.,recognize
I,/nʲɪ/,det.,no
ífaíonn,/ˌiːfˠaˈiːɔnˠ/ [ˈiːfˠiːnˠ],v.,bond
íchtiainäch,/iːçˈtʲaɲɛːx/,nnt.,road
íchtiainäch,/iːçˈtʲaɲɛːx/,nnt.,street
íchtiainäch,/iːçˈtʲaɲɛːx/,nnt.,artery
íchtóir,/iːxˈtˠoːiɾ/ [ˈiːxtˠoːɾ],nm.,goat
ích,/iːç/,pron.,I
íchíonn,/iːˈçiːɔnˠ/ [ˈiːçiːnˠ],v.,admit
íchíonn,/iːˈçiːɔnˠ/ [ˈiːçiːnˠ],v.,confess
íchíonn,/iːˈçiːɔnˠ/ [ˈiːçiːnˠ],v.,accept
íchíonn,/iːˈçiːɔnˠ/ [ˈiːçiːnˠ],v.,affirm
íc,/iːk/,nm.,cement
ídzúir,/iːdˠˈʦuːiɾ/ [ˈiːdˠʦuːɾ],nm.,graph
íann,/ˈiːanˠ/ [iːnˠ],v.,carry
íann,/ˈiːanˠ/ [iːnˠ],v.,lift
íbhann,/ˈiːvˠanˠ/ [ˈiːwanˠ],v.,lend
íbhann,/ˈiːvˠanˠ/ [ˈiːwanˠ],v.,loan
íbhann,/ˈiːvˠanˠ/ [ˈiːwanˠ],v.,invest
íbh,/iːvʲ/,adj.,scarce
íbh,/iːvˠ/,nm.,career
íbhóir,/iːˈvˠoːiɾ/ [ˈiːwoːɾ],nm.,situation (circumstances, context)
íbeut,/ˈiːbʲʊtˠ/,nm.,ally
ígaíonn,/ˌiːɟaˈiːɔnˠ/ [ˈiːɟiːnˠ],v.,state
ígaíonn,/ˌiːɟaˈiːɔnˠ/ [ˈiːɟiːnˠ],v.,declare
ígaíonn,/ˌiːɟaˈiːɔnˠ/ [ˈiːɟiːnˠ],v.,say
ígaíonn,/ˌiːɟaˈiːɔnˠ/ [ˈiːɟiːnˠ],v.,affirm
ígaíonn,/ˌiːɟaˈiːɔnˠ/ [ˈiːɟiːnˠ],v.,swear
íg,/iːɟ/,adv.,least
ígín,/ˈiːgiːnʲ/,nm.,castle
ígín,/ˈiːgiːnʲ/,nm.,palace
íhm,/iːhmʲ/,pron.,him
íhre,/ˈiːhɾe/,pron.,hers
íhr,/iːhɾ/,pron.,her
ízann,/ˈiːʦanˠ/,v.,grunt
íz,/iːʦ/,adj.,bad
íz,/iːʦ/,adj.,evil
ízín,/ˈiːʦiːnʲ/,nm.,oath
ízóir,/iːˈʦoːiɾ/ [ˈiːʦoːɾ],nm.,throat
íliaunn,/iːˈlaʊnˠ/,nf.,oyster
ílleann,/iːˈləunˠ/,v.,inflict
ílleann,/iːˈləunˠ/,v.,impose
íll,/iːɫ/,nm.,clown
íll,/iːl/,adj.,stiff
ílín,/ˈiːliːnʲ/,nf.,message
ílín,/ˈiːliːnʲ/,nf.,note
ílín grúlliaunn,/ˈiːliːnʲ gɾuːˈlaʊnˠ/,nm.,notebook
ímhpf,/iːmʲpʲfʲ/,adj.,certain
ímhpf,/iːmʲpʲfʲ/,adj.,sure
ím,/iːmʲ/,nnt.,point
ímá,/ˈiːmʲæː/,adj.,bald
ímín,/ˈiːmʲiːnʲ/,nm.,crown
ímíonn,/iːˈmʲiːɔnˠ/ [ˈiːmʲiːnˠ],v.,crush
ímíonn,/iːˈmʲiːɔnˠ/ [ˈiːmʲiːnˠ],v.,grind
ímíonn,/iːˈmʲiːɔnˠ/ [ˈiːmʲiːnˠ],v.,smash
ímíonn,/iːˈmʲiːɔnˠ/ [ˈiːmʲiːnˠ],v.,ruffle
ímpf,/iːmʲpʲfʲ/,adv.,certainly
ínann,/ˈiːŋanˠ/,v.,lick
ínög,/ˈiːŋøːg/,nf.,linguistics
ínseueg,/iːɲˈʃɔʏg/,nf.,prestige
íns,/iːnʲʃ/,adj.,lush
ín,/iːnʲ/,nnt.,label
ín,/iːɲ/,prep.,after
íonn,/ˈiːɔnˠ/ [iːnˠ],v.,halt
íonn,/ˈiːɔnˠ/ [iːnˠ],v.,ban
íonn,/ˈiːɔnˠ/ [iːnˠ],v.,prohibit
írdaíonn,/ˌiːʁdˠaˈiːɔnˠ/ [ˈiːʁdˠiːnˠ],v.,practice
íreinín,/iːˈɾaɪ̯ɲiːnʲ/,nm.,biscuit
ístann,/ˈiːsˠtˠanˠ/,v.,ask (inquire)
ístann,/ˈiːsˠtˠanˠ/,v.,inquire
ísteann,/iːʃˈtʲəunˠ/,v.,execute
íséinn,/ˈiːʃeːnʲ/,pron.,y’all’s
íséinn,/ˈiːʃeːnʲ/,pron.,all yours
íséinn,/ˈiːʃeːnʲ/,pron.,y’all’s
íséinn,/ˈiːʃeːnʲ/,pron.,all yours (fem)
íséinn,/ˈiːʃeːnʲ/,pron.,y’all’s
íséinn,/ˈiːʃeːnʲ/,pron.,all yours (masc)
ísílü,/iːˈʃiːɫʏ/,adj.,golden
ísí,/ˈiːʃiː/,nf.,gold
ít,/iːtʲ/,nnt.,rebel
ít,/iːtʲ/,nnt.,guerrilla
ítíonn,/iːˈtʲiːɔnˠ/ [ˈiːtʲiːnˠ],v.,regard
ítíonn,/iːˈtʲiːɔnˠ/ [ˈiːtʲiːnˠ],v.,deem
ítóir,/iːˈtʲoːiɾ/ [ˈiːtʲoːɾ],nm.,trivia
ítóir,/iːˈtˠoːiɾ/ [ˈiːtˠoːɾ],nm.,strawberry
í,/iː/,pron.,I (fem)
í,/iː/,nnt.,way
í,/iː/,nnt.,manner
í,/iː/,nnt.,course (direction of travel)
ípfaíonn,/ˌiːpˠfˠaˈiːɔnˠ/ [ˈiːpˠfˠiːnˠ],v.,decorate
ípheit,/iːpˠˈhaɪtʲ/,nm.,success
íp,/iːpˠ/,adj.,successful
Oféir,/nˠɔˈfˠeːiɾ/ [ˈnˠɔfˠeːɾ],nm.,saw
Oiapf,/nˠɪpˠfˠ/,adj.,synthetic
Oeollzann,/ˈnˠeɫʦanˠ/,v.,put (place)
Oeollzann,/ˈnˠeɫʦanˠ/,v.,put on
Oesög,/ˈnˠɔʃøːg/,nf.,tenant
O,/nˠɔ/,adv.,about
Oíonn,/nˠɔˈiːɔnˠ/ [nˠiːnˠ],v.,sweep
ócä,/ˈoːkɛː/,nnt.,dragon
óchaíonn,/ˌoːxaˈiːɔnˠ/ [ˈoːxiːnˠ],v.,tear
